iso3,country,emp_pop_ratio,year,indicator,indicator.label,source.label
SRB,Serbia,49.285,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,49.244,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,48.644,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,48.566,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,48.807,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,49.11,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,48.732,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,47.868,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,46.845,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,44.728,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,43.226,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,43.069,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,44.57,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,46.267,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,43.674,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,41.098,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,39.18,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,38.98,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,40.587,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,42.36,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,42.689,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,45.652,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,47.133,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SRB,Serbia,46.875,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SRB - ILO - ILO modelled estimates
SVK,Slovakia,52.071,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,53.367,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,52.549,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,52.051,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,49.892,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,48.361,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,48.737,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,48.617,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,49.922,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,49.013,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,49.882,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,51.197,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,52.208,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,53.56,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,51.661,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,50.334,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,50.725,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,50.864,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,50.78,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,51.462,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,52.759,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,54.245,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,55.1,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVK,Slovakia,55.698,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVK - ILO - ILO modelled estimates
SVN,Slovenia,53.636,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,53.63,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,54.457,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,54.912,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,53.84,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,53.412,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,54.257,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,54.556,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,52.808,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,55.427,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,55.356,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,55.755,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,56.883,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,56.882,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,55.946,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,54.947,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,53.318,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,52.611,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,51.631,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,52.116,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,52.226,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,52.143,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,54.625,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
SVN,Slovenia,54.765,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SVN - ILO - ILO modelled estimates
ESP,Spain,38.645,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,39.175,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,40.288,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,41.613,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,43.707,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,45.533,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,46.728,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,47.709,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,48.648,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,49.526,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,51.623,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,52.75,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,53.321,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,52.214,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,48.496,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,47.509,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,46.582,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,44.568,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,43.537,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,44.209,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,45.473,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,46.693,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,47.748,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
ESP,Spain,48.463,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ESP - ILO - ILO modelled estimates
SWE,Sweden,58.03,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,57.492,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,56.566,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,57.181,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,58.193,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,58.952,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,59.629,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,59.389,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,59.059,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,58.166,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,58.16,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,58.816,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,59.713,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,59.815,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,58.001,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,57.709,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,58.431,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,58.383,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,58.729,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,58.877,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,59.227,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,59.555,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,59.964,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
SWE,Sweden,60.18,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",SWE - ILO - ILO modelled estimates
TJK,Tajikistan,37.914,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,36.613,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,36.414,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,35.325,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,35.797,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,36.132,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,36.28,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,36.33,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,36.471,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,36.755,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,37.014,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,37.576,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,38.048,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,38.24,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,38.15,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,38.209,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,38.318,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,38.315,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,38.296,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,38.405,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,38.579,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,38.765,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,38.899,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TJK,Tajikistan,38.868,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TJK - ILO - ILO modelled estimates
TUR,Turkey,49.385,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,49.48,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,48.157,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,48.269,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,47.74,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,45.626,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,44.528,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,43.272,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,41.995,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,40.979,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,41.133,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,41.128,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,41.083,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,41.342,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,40.783,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,42.614,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,44.498,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,44.766,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,45.314,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,45.184,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,45.786,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,46.161,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,46.908,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TUR,Turkey,46.801,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TUR - ILO - ILO modelled estimates
TKM,Turkmenistan,57.365,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",TKM - ILO - ILO modelled estimates
